下料批次号,零件号,数量,外轮廓,允许旋转角度,面料号
L0004,s000140,1,"[[94000.0, 2000.0], [94000.5, 2004.0], [94001.8, 2011.3], [94003.6, 2018.7], [94005.5, 2025.8], [94006.7, 2030.7], [94007.4, 2033.2], [94008.0, 2035.9], [94007.1, 2044.4], [93994.2, 2046.3], [93981.2, 2048.0], [93968.1, 2049.6], [93955.0, 2051.1], [93932.7, 2053.9], [93914.7, 2056.0], [93896.6, 2058.1], [93879.1, 2060.1], [93867.6, 2061.5], [93838.5, 2064.5], [93810.4, 2067.0], [93782.3, 2069.2], [93748.0, 2071.5], [93722.1, 2073.2], [93705.4, 2074.3], [93688.7, 2075.2], [93667.7, 2076.0], [93646.7, 2076.7], [93630.4, 2077.3], [93614.1, 2077.9], [93603.5, 2078.2], [93592.9, 2078.3], [93481.0, 2078.3], [93473.9, 2078.2], [93461.7, 2078.2], [93457.4, 2078.1], [93452.9, 2078.1], [93448.0, 2078.0], [93442.5, 2078.0], [93439.5, 2077.9], [93436.4, 2077.9], [93436.5, 2075.2], [93436.6, 2072.7], [93436.7, 2070.5], [93436.8, 2068.4], [93436.9, 2064.7], [93437.1, 2061.2], [93437.2, 2056.3], [93437.4, 2051.0], [93437.5, 2045.5], [93437.7, 2039.8], [93438.0, 2028.1], [93438.4, 2016.3], [93439.0, 2003.9], [93439.6, 1991.8], [93440.3, 1979.8], [93441.0, 1967.7], [93441.6, 1957.6], [93442.3, 1947.3], [93442.8, 1937.0], [93443.4, 1926.7], [93444.0, 1916.6], [93444.6, 1906.8], [93445.1, 1897.3], [93445.6, 1888.2], [93453.7, 1887.9], [93461.6, 1887.6], [93476.9, 1887.1], [93495.6, 1886.6], [93514.4, 1886.3], [93524.2, 1886.2], [93539.9, 1886.1], [93565.3, 1886.3], [93590.6, 1886.8], [93615.9, 1887.4], [93675.2, 1889.3], [93706.7, 1890.4], [93738.1, 1891.6], [93762.2, 1892.5], [93774.2, 1892.9], [93786.2, 1893.0], [93803.1, 1892.9], [93820.0, 1892.7], [93829.7, 1892.6], [93839.3, 1892.3], [93849.0, 1891.7], [93856.3, 1891.1], [93863.5, 1890.3], [93873.5, 1889.3], [93883.5, 1888.1], [93888.3, 1887.4], [93896.5, 1886.2], [93909.4, 1884.0], [93938.5, 1878.4], [93968.8, 1872.5], [93982.6, 1869.8], [93996.3, 1867.4], [94004.1, 1866.3], [94011.8, 1865.3], [94027.4, 1863.6], [94045.9, 1861.7], [94055.0, 1860.8], [94063.9, 1859.9], [94065.7, 1872.8], [94060.0, 1876.1], [94054.2, 1879.6], [94049.1, 1882.9], [94044.2, 1886.5], [94039.5, 1890.3], [94034.9, 1894.3], [94028.5, 1900.7], [94025.5, 1904.0], [94022.7, 1907.5], [94019.6, 1911.9], [94016.7, 1916.4], [94014.0, 1921.0], [94011.6, 1925.8], [94008.4, 1932.4], [94005.7, 1939.2], [94003.0, 1947.1], [94001.0, 1955.2], [93999.6, 1962.1], [93999.1, 1965.6], [93998.8, 1969.1], [93998.6, 1974.9], [93998.7, 1980.8], [93999.0, 1988.8], [93999.6, 1996.7], [94000.0, 2000.0]]","0, 180",M0004
L0004,s000141,1,"[[94000.0, 3000.0], [93950.0, 3000.0], [93706.1, 3038.3], [93694.7, 3050.1], [93694.7, 3100.1], [93695.9, 3100.7], [93697.0, 3101.3], [93699.1, 3102.4], [93707.1, 3106.8], [93711.2, 3109.2], [93715.2, 3111.7], [93720.1, 3114.8], [93724.8, 3118.0], [93726.9, 3119.5], [93729.0, 3121.1], [93731.0, 3122.8], [93732.9, 3124.6], [93734.6, 3126.3], [93736.2, 3128.0], [93739.3, 3131.7], [93742.1, 3135.4], [93743.4, 3137.2], [93744.6, 3138.9], [93748.9, 3139.5], [93753.1, 3140.1], [93761.1, 3141.1], [93766.3, 3141.7], [93771.7, 3142.3], [93782.5, 3143.3], [93790.0, 3143.8], [93797.5, 3144.1], [93803.1, 3144.2], [93853.1, 3144.2], [93858.7, 3144.1], [93869.8, 3143.9], [93884.5, 3143.8], [93891.8, 3143.7], [93899.2, 3143.5], [93907.4, 3143.2], [93915.5, 3142.7], [93923.7, 3142.2], [93931.8, 3141.6], [93948.3, 3140.4], [93956.6, 3139.7], [93965.0, 3139.0], [93976.6, 3137.9], [93988.1, 3136.8], [93993.8, 3136.2], [93999.4, 3135.6], [94004.9, 3135.0], [94010.1, 3134.4], [94010.1, 3084.4], [94000.0, 3000.0]]","0, 180",M0004
L0004,s000142,1,"[[96000.0, 1000.0], [96006.9, 998.2], [96023.6, 993.8], [96040.4, 989.4], [96048.7, 987.3], [96056.8, 985.2], [96064.7, 983.2], [96072.3, 981.3], [96079.6, 979.5], [96086.6, 977.7], [96098.3, 1015.6], [96100.5, 1015.1], [96102.5, 1014.6], [96104.2, 1014.2], [96108.7, 1013.0], [96111.5, 1012.3], [96115.4, 1011.4], [96119.5, 1010.3], [96123.8, 1009.2], [96128.3, 1008.1], [96137.6, 1005.8], [96146.9, 1003.5], [96158.9, 1000.6], [96170.5, 997.9], [96182.0, 995.2], [96193.5, 992.6], [96206.6, 989.6], [96219.7, 986.7], [96233.0, 983.9], [96246.3, 981.3], [96266.2, 977.7], [96277.0, 975.7], [96287.9, 973.9], [96304.1, 971.4], [96320.4, 969.2], [96337.2, 967.3], [96354.1, 965.6], [96374.3, 964.0], [96394.5, 962.7], [96415.8, 961.5], [96437.1, 960.4], [96453.7, 959.8], [96470.3, 959.6], [96482.1, 959.8], [96493.9, 960.1], [96515.1, 960.8], [96536.4, 961.8], [96549.0, 962.5], [96561.6, 963.3], [96573.9, 964.0], [96580.0, 964.4], [96585.8, 964.7], [96592.5, 965.1], [96599.2, 965.4], [96602.7, 965.6], [96606.4, 965.8], [96610.3, 965.9], [96614.4, 966.1], [96614.4, 977.1], [96609.8, 980.2], [96605.4, 983.2], [96596.9, 988.9], [96591.1, 992.8], [96585.1, 996.7], [96573.0, 1004.7], [96559.7, 1013.1], [96546.5, 1021.3], [96535.0, 1028.3], [96523.6, 1035.6], [96515.5, 1041.2], [96507.6, 1047.2], [96500.7, 1053.1], [96494.3, 1059.5], [96491.9, 1062.3], [96489.6, 1065.2], [96487.4, 1068.2], [96485.5, 1071.3], [96483.6, 1074.9], [96481.9, 1078.7], [96480.5, 1082.6], [96479.4, 1086.5], [96478.6, 1090.0], [96478.0, 1093.5], [96477.0, 1100.5], [96476.2, 1110.1], [96475.5, 1120.5], [96475.1, 1130.8], [96475.1, 1137.0], [96475.3, 1143.1], [96475.5, 1145.1], [96475.7, 1149.3], [96476.3, 1155.5], [96477.3, 1163.6], [96478.6, 1171.7], [96479.9, 1179.6], [96481.3, 1187.2], [96478.6, 1195.2], [96475.1, 1194.8], [96471.8, 1194.5], [96468.7, 1194.2], [96465.7, 1193.9], [96459.9, 1193.3], [96454.3, 1192.7], [96449.2, 1192.2], [96444.0, 1191.7], [96433.3, 1190.6], [96422.4, 1189.5], [96411.5, 1188.4], [96392.5, 1186.5], [96384.3, 1185.7], [96373.8, 1184.8], [96362.3, 1184.0], [96350.8, 1183.3], [96327.6, 1182.5], [96313.6, 1182.2], [96299.6, 1182.1], [96280.8, 1182.4], [96261.9, 1182.8], [96246.6, 1183.1], [96231.3, 1183.7], [96222.1, 1184.2], [96212.9, 1184.8], [96194.5, 1186.2], [96173.2, 1187.8], [96152.0, 1189.5], [96116.6, 1192.8], [96104.3, 1194.1], [96090.8, 1195.6], [96070.2, 1198.1], [96049.7, 1201.0], [96029.8, 1204.0], [96009.8, 1207.3], [95972.5, 1222.5], [95969.5, 1210.5], [95966.6, 1198.7], [95960.9, 1175.4], [95955.2, 1152.3], [95949.5, 1129.1], [95942.9, 1102.3], [95936.3, 1075.5], [95929.7, 1048.8], [95926.5, 1035.6], [95923.3, 1022.6], [95926.6, 1021.5], [95929.8, 1020.5], [95932.8, 1019.5], [95935.6, 1018.7], [95938.2, 1017.8], [95940.7, 1017.0], [95945.3, 1015.6], [95949.6, 1014.3], [95953.6, 1013.0], [95957.5, 1011.9], [95961.5, 1010.7], [95968.2, 1008.7], [95975.3, 1006.7], [95982.8, 1004.6], [95990.6, 1002.5], [95998.6, 1000.3], [96000.0, 1000.0]]","0, 180",M0004
L0004,s000143,1,"[[96000.0, 2000.0], [96000.5, 1998.0], [96002.6, 1987.9], [96004.9, 1977.6], [96007.1, 1967.2], [96009.4, 1956.5], [96013.9, 1935.0], [96018.4, 1913.4], [96022.6, 1892.0], [96025.0, 1879.9], [96027.2, 1868.1], [96029.3, 1856.7], [96030.4, 1851.1], [96031.4, 1845.8], [96032.4, 1840.1], [96033.5, 1834.3], [96034.1, 1831.3], [96034.7, 1828.0], [96035.4, 1824.6], [96036.0, 1820.9], [96074.4, 1832.8], [96080.5, 1833.8], [96086.4, 1834.7], [96092.1, 1835.6], [96097.7, 1836.4], [96108.7, 1838.0], [96114.0, 1838.7], [96119.7, 1839.5], [96134.7, 1841.3], [96149.9, 1842.9], [96168.4, 1844.5], [96180.7, 1845.7], [96209.6, 1848.1], [96225.2, 1849.4], [96240.8, 1850.6], [96255.5, 1851.4], [96270.1, 1852.0], [96283.7, 1852.5], [96297.2, 1853.0], [96310.1, 1853.3], [96323.0, 1853.4], [96348.7, 1853.4], [96363.4, 1853.2], [96378.1, 1852.9], [96391.7, 1852.2], [96405.3, 1851.4], [96418.2, 1850.4], [96431.1, 1849.3], [96444.5, 1847.9], [96456.8, 1846.6], [96475.9, 1844.3], [96495.2, 1841.8], [96516.6, 1838.6], [96527.2, 1836.9], [96537.7, 1835.2], [96538.4, 1836.9], [96540.4, 1841.4], [96542.7, 1846.5], [96545.4, 1851.5], [96547.2, 1854.2], [96549.2, 1856.8], [96551.3, 1859.0], [96553.6, 1861.1], [96554.5, 1861.7], [96556.0, 1862.7], [96558.6, 1864.2], [96561.3, 1865.5], [96564.0, 1866.6], [96567.1, 1867.8], [96578.3, 1871.8], [96592.9, 1876.4], [96607.5, 1880.8], [96616.2, 1883.4], [96624.9, 1886.1], [96632.0, 1888.6], [96639.1, 1891.4], [96653.2, 1897.1], [96659.0, 1899.5], [96664.8, 1902.0], [96672.4, 1905.6], [96679.9, 1909.6], [96687.1, 1913.8], [96694.0, 1918.4], [96701.5, 1924.3], [96708.5, 1930.7], [96713.4, 1935.9], [96718.0, 1941.3], [96721.4, 1946.1], [96724.5, 1951.1], [96726.8, 1955.1], [96728.9, 1959.0], [96730.9, 1963.1], [96732.7, 1967.3], [96734.9, 1973.1], [96736.6, 1979.0], [96738.1, 1985.7], [96739.3, 1992.5], [96740.5, 2001.4], [96741.0, 2007.4], [96741.1, 2010.4], [96741.1, 2014.1], [96740.9, 2016.8], [96740.6, 2020.1], [96739.6, 2026.6], [96738.3, 2033.0], [96736.7, 2039.3], [96734.8, 2045.5], [96733.3, 2049.5], [96731.7, 2053.4], [96729.9, 2057.2], [96727.9, 2060.9], [96725.2, 2065.7], [96722.2, 2070.2], [96717.5, 2076.9], [96712.3, 2083.2], [96706.6, 2089.3], [96700.7, 2095.3], [96695.2, 2100.7], [96689.7, 2105.9], [96684.8, 2110.1], [96679.6, 2114.4], [96678.7, 2124.4], [96674.2, 2124.4], [96669.9, 2124.5], [96661.7, 2124.6], [96645.9, 2124.6], [96634.4, 2124.5], [96622.6, 2124.4], [96598.6, 2124.0], [96582.5, 2123.8], [96566.6, 2123.6], [96550.7, 2123.2], [96534.8, 2122.5], [96521.2, 2121.5], [96507.5, 2120.3], [96467.1, 2116.6], [96446.9, 2114.6], [96426.7, 2112.4], [96408.3, 2110.2], [96389.8, 2107.7], [96371.2, 2104.9], [96352.6, 2101.7], [96342.8, 2099.7], [96333.0, 2097.6], [96313.4, 2093.1], [96293.9, 2088.3], [96274.4, 2083.2], [96244.4, 2075.3], [96229.5, 2071.3], [96214.8, 2067.3], [96204.0, 2064.3], [96202.5, 2064.0], [96190.2, 2060.6], [96177.8, 2057.1], [96164.9, 2053.5], [96152.9, 2091.7], [96146.1, 2089.8], [96138.8, 2087.8], [96131.2, 2085.8], [96123.4, 2083.6], [96115.3, 2081.5], [96107.1, 2079.2], [96090.3, 2074.8], [96073.6, 2070.4], [96067.2, 2068.8], [96065.4, 2068.3], [96057.3, 2066.2], [96049.5, 2064.3], [96041.9, 2062.5], [96034.7, 2060.8], [96027.9, 2059.2], [96023.9, 2058.3], [96019.9, 2057.4], [96015.8, 2056.6], [96011.4, 2055.7], [96006.7, 2054.7], [96004.1, 2054.2], [96001.4, 2053.7], [95998.5, 2053.1], [95995.4, 2052.5], [95992.2, 2051.9], [95988.7, 2051.2], [95990.4, 2043.4], [95992.3, 2035.1], [95994.2, 2026.4], [95996.2, 2017.3], [95998.3, 2007.8], [96000.0, 2000.0]]","0, 180",M0004
L0004,s000144,1,"[[96000.0, 3000.0], [96000.0, 3068.0], [95798.8, 3068.0], [95798.8, 3000.0], [96000.0, 3000.0]]","0, 180",M0004
L0004,s000145,1,"[[98000.0, 1000.0], [98000.2, 997.4], [98000.7, 992.8], [98001.4, 988.4], [98002.2, 984.3], [98003.0, 980.6], [98003.5, 978.7], [98004.0, 976.7], [98004.4, 975.5], [98004.8, 974.2], [98005.7, 971.0], [98025.3, 976.6], [98039.5, 980.8], [98044.7, 982.3], [98083.3, 993.4], [98123.5, 1004.8], [98163.7, 1016.1], [98190.5, 1023.4], [98217.2, 1030.4], [98232.1, 1034.2], [98247.0, 1037.7], [98256.7, 1039.8], [98266.3, 1041.9], [98275.4, 1044.1], [98284.4, 1046.2], [98300.2, 1049.6], [98316.1, 1052.8], [98335.4, 1056.6], [98354.8, 1060.2], [98364.8, 1061.9], [98374.8, 1063.4], [98384.8, 1064.8], [98394.8, 1066.0], [98405.5, 1067.1], [98416.2, 1068.0], [98437.6, 1069.6], [98488.6, 1073.1], [98514.1, 1074.7], [98539.6, 1075.9], [98562.0, 1076.7], [98584.4, 1077.3], [98620.1, 1077.9], [98638.0, 1078.0], [98655.8, 1078.1], [98670.3, 1077.9], [98691.8, 1077.4], [98702.6, 1077.1], [98713.6, 1076.7], [98723.9, 1076.4], [98734.4, 1076.1], [98742.0, 1075.8], [98755.2, 1075.4], [98765.4, 1075.1], [98775.4, 1074.7], [98785.1, 1074.3], [98794.5, 1074.0], [98803.1, 1073.6], [98807.5, 1073.4], [98812.0, 1073.2], [98816.7, 1073.0], [98821.8, 1072.7], [98827.2, 1072.5], [98833.1, 1072.2], [98805.3, 1163.5], [98800.0, 1204.3], [98793.5, 1204.3], [98786.7, 1204.4], [98772.5, 1204.4], [98765.1, 1204.5], [98757.5, 1204.5], [98742.0, 1204.6], [98726.2, 1204.7], [98678.3, 1204.7], [98663.3, 1204.6], [98648.5, 1204.5], [98619.2, 1204.3], [98589.8, 1203.9], [98575.0, 1203.5], [98560.2, 1203.0], [98549.0, 1202.5], [98530.3, 1201.5], [98511.7, 1200.0], [98498.7, 1198.7], [98485.9, 1197.2], [98471.0, 1195.3], [98463.5, 1194.2], [98455.8, 1192.9], [98441.8, 1190.4], [98427.9, 1187.7], [98421.1, 1186.3], [98414.5, 1184.9], [98408.2, 1183.6], [98402.2, 1182.3], [98402.9, 1178.0], [98396.2, 1176.9], [98389.9, 1175.8], [98383.8, 1174.7], [98377.9, 1173.7], [98366.4, 1171.7], [98355.1, 1169.6], [98346.3, 1167.9], [98337.3, 1166.2], [98319.0, 1162.6], [98300.5, 1158.8], [98282.0, 1155.0], [98266.5, 1151.8], [98251.2, 1148.5], [98235.9, 1145.1], [98220.8, 1141.5], [98205.4, 1137.5], [98190.1, 1133.2], [98174.9, 1128.5], [98159.8, 1123.4], [98146.8, 1118.6], [98133.8, 1113.7], [98108.0, 1103.9], [98096.9, 1099.6], [98085.9, 1095.0], [98075.0, 1090.2], [98064.2, 1085.2], [98053.6, 1079.7], [98043.3, 1073.9], [98033.4, 1067.5], [98028.5, 1064.1], [98023.8, 1060.6], [98020.0, 1057.6], [98016.3, 1054.4], [98013.8, 1051.8], [98011.3, 1049.1], [98009.1, 1046.2], [98007.1, 1043.2], [98005.5, 1040.3], [98004.0, 1037.2], [98002.9, 1034.1], [98001.9, 1030.9], [98001.1, 1027.5], [98000.5, 1024.1], [98000.0, 1020.6], [97999.7, 1017.1], [97999.5, 1012.2], [97999.5, 1007.2], [97999.8, 1002.3], [98000.0, 1000.0]]","0, 180",M0004
L0004,s000146,1,"[[98000.0, 2000.0], [98000.0, 2060.7], [97867.7, 2060.7], [97867.7, 2000.0], [98000.0, 2000.0]]","0, 180",M0004
L0004,s000147,1,"[[98000.0, 3000.0], [97998.8, 3005.4], [97997.9, 3009.3], [97996.4, 3017.2], [97995.0, 3025.0], [97993.6, 3034.8], [97991.9, 3049.0], [97990.9, 3062.7], [97990.4, 3072.9], [97990.0, 3081.5], [97989.8, 3086.0], [97989.6, 3090.7], [97989.5, 3092.5], [97989.3, 3095.0], [97989.2, 3097.4], [97989.0, 3099.6], [97989.0, 3101.5], [97988.9, 3102.7], [97988.9, 3107.3], [97989.0, 3109.2], [97989.2, 3111.4], [97989.3, 3113.8], [97989.4, 3116.4], [97989.5, 3118.1], [97989.8, 3122.8], [97990.0, 3127.3], [97990.3, 3135.9], [97990.5, 3141.0], [97990.7, 3146.1], [97991.7, 3159.9], [97993.3, 3174.0], [97994.7, 3183.8], [97996.0, 3191.7], [97997.5, 3199.6], [97998.4, 3203.5], [97999.6, 3208.9], [98001.1, 3216.0], [98002.6, 3222.9], [98004.5, 3230.5], [98006.4, 3236.7], [98008.4, 3243.0], [98010.6, 3249.4], [98013.0, 3255.8], [98015.0, 3261.1], [98017.6, 3268.2], [98019.1, 3271.8], [98020.5, 3275.7], [98026.8, 3291.9], [97943.2, 3365.4], [97872.2, 3337.4], [97875.7, 3317.3], [97876.2, 3314.4], [97877.0, 3310.0], [97877.8, 3305.3], [97878.5, 3301.1], [97879.2, 3297.0], [97880.1, 3291.3], [97881.1, 3284.7], [97882.1, 3276.8], [97883.0, 3269.1], [97883.6, 3262.9], [97884.2, 3255.3], [97884.5, 3250.5], [97884.8, 3244.8], [97884.9, 3241.7], [97884.9, 3235.3], [97884.6, 3230.9], [97884.0, 3226.2], [97883.5, 3222.5], [97882.9, 3218.6], [97881.2, 3208.3], [97879.6, 3198.7], [97877.7, 3185.0], [97876.5, 3174.1], [97875.2, 3160.1], [97874.5, 3150.1], [97874.2, 3144.8], [97873.7, 3136.3], [97873.2, 3124.8], [97873.1, 3117.9], [97872.8, 3104.6], [97872.8, 3101.2], [97872.9, 3100.4], [97873.1, 3090.4], [97873.3, 3083.5], [97873.9, 3072.0], [97874.4, 3063.5], [97874.7, 3058.2], [97875.5, 3048.2], [97876.8, 3034.3], [97878.1, 3023.4], [97880.0, 3009.6], [97881.6, 3000.1], [97882.5, 2994.8], [97883.4, 2989.7], [97884.0, 2985.9], [97884.5, 2982.2], [97885.1, 2977.5], [97885.4, 2973.0], [97885.5, 2969.6], [97885.5, 2966.7], [97885.4, 2963.6], [97885.1, 2957.9], [97884.9, 2953.1], [97884.2, 2945.4], [97883.6, 2939.3], [97882.8, 2931.6], [97881.8, 2923.6], [97880.9, 2917.1], [97880.0, 2911.4], [97879.3, 2907.2], [97878.6, 2903.0], [97877.6, 2896.8], [97877.1, 2893.8], [97876.6, 2891.0], [97873.2, 2870.9], [97944.3, 2843.2], [98027.6, 2917.0], [98021.2, 2933.2], [98019.8, 2937.0], [98017.6, 2942.5], [98015.6, 2947.8], [98013.6, 2953.1], [98011.2, 2959.5], [98009.0, 2965.9], [98006.9, 2972.2], [98005.1, 2978.4], [98003.1, 2986.0], [98001.6, 2992.8], [98000.0, 3000.0]]","0, 180",M0004
L0004,s000148,1,"[[100000.0, 1000.0], [99995.8, 1051.8], [99972.7, 1051.7], [99945.8, 1051.7], [99943.0, 1051.8], [99934.5, 1051.8], [99930.9, 1051.7], [99920.1, 1051.7], [99916.6, 1051.3], [99914.4, 1050.9], [99912.5, 1050.5], [99911.1, 1050.2], [99909.8, 1049.9], [99908.8, 1049.6], [99907.7, 1049.4], [99906.4, 1049.0], [99905.0, 1048.6], [99903.5, 1048.1], [99902.0, 1047.4], [99900.2, 1046.6], [99898.3, 1045.6], [99897.2, 1045.0], [99895.6, 1043.9], [99894.2, 1042.9], [99893.0, 1042.0], [99892.0, 1041.1], [99891.2, 1040.3], [99890.4, 1039.6], [99888.1, 1037.3], [99887.4, 1036.6], [99886.5, 1035.7], [99885.6, 1034.7], [99884.5, 1033.5], [99882.4, 1030.7], [99880.3, 1026.9], [99879.5, 1024.9], [99878.8, 1023.1], [99878.2, 1021.3], [99877.7, 1019.8], [99877.1, 1017.0], [99876.7, 1015.5], [99876.5, 1013.9], [99876.1, 1011.5], [99875.9, 1009.0], [99875.8, 1007.3], [99875.7, 1005.8], [99875.7, 995.1], [99875.8, 991.4], [99875.9, 988.3], [99876.2, 982.4], [99876.6, 976.6], [99877.0, 971.4], [99878.1, 956.5], [99879.0, 944.3], [99879.9, 932.2], [99880.8, 919.8], [99882.0, 906.5], [99883.1, 893.6], [99883.9, 883.4], [99885.1, 868.6], [99885.5, 864.6], [99886.5, 854.7], [99886.9, 851.7], [99887.7, 845.9], [99888.1, 843.4], [99888.5, 841.2], [99889.0, 838.8], [99889.3, 837.4], [99889.6, 836.2], [99889.8, 835.3], [99890.0, 834.4], [99890.2, 833.5], [99890.5, 832.5], [99890.8, 831.3], [99891.2, 829.8], [99891.7, 828.0], [99892.3, 826.1], [99894.1, 822.0], [99896.2, 818.5], [99897.6, 816.3], [99898.9, 814.4], [99900.1, 812.8], [99901.1, 811.5], [99904.3, 807.4], [99908.8, 804.9], [99910.1, 804.2], [99912.3, 803.1], [99915.1, 801.8], [99917.8, 800.6], [99921.0, 799.6], [99925.6, 798.5], [99929.3, 798.0], [99932.8, 797.7], [99936.0, 797.8], [99940.0, 798.1], [99942.6, 798.4], [99943.8, 798.6], [99944.9, 798.8], [99948.1, 799.4], [99954.2, 800.6], [99959.4, 801.7], [99968.1, 803.6], [99976.3, 805.4], [99981.1, 806.4], [99985.6, 807.4], [99989.9, 808.3], [99993.7, 809.1], [100015.3, 813.6], [100000.0, 1000.0]]","0, 180",M0004
L0004,s000149,1,"[[100000.0, 2000.0], [100000.0, 2207.1], [99838.0, 2207.1], [99838.0, 2000.0], [100000.0, 2000.0]]","0, 180",M0004
L0004,s000150,1,"[[100000.0, 3000.0], [100000.0, 3182.0], [99919.9, 3182.0], [99919.9, 3000.0], [100000.0, 3000.0]]","0, 180",M0004
L0004,s000151,1,"[[102000.0, 1000.0], [102020.5, 997.5], [102049.6, 994.2], [102078.8, 991.0], [102129.2, 985.7], [102178.5, 980.6], [102198.0, 978.6], [102207.7, 977.6], [102217.4, 976.8], [102234.7, 975.6], [102250.7, 974.4], [102270.2, 973.2], [102289.7, 972.4], [102305.6, 972.1], [102321.4, 972.0], [102347.9, 971.9], [102360.9, 972.0], [102374.0, 972.3], [102381.8, 972.7], [102389.6, 973.2], [102412.4, 974.7], [102435.1, 976.5], [102458.3, 978.6], [102481.5, 980.9], [102514.6, 984.1], [102532.2, 986.0], [102549.7, 988.0], [102566.7, 990.2], [102583.7, 992.6], [102602.8, 995.4], [102621.8, 998.2], [102642.8, 1001.2], [102653.2, 1002.7], [102663.4, 1004.2], [102679.2, 1006.2], [102693.6, 1002.3], [102696.6, 1002.9], [102699.2, 1003.4], [102701.6, 1003.9], [102703.8, 1004.3], [102707.8, 1005.1], [102711.7, 1005.8], [102716.7, 1006.8], [102722.0, 1007.8], [102727.5, 1008.8], [102733.2, 1009.9], [102744.8, 1012.1], [102747.8, 1012.7], [102756.5, 1014.4], [102764.2, 1015.9], [102771.8, 1017.4], [102786.7, 1020.4], [102808.9, 1025.3], [102820.1, 1027.8], [102831.5, 1030.3], [102841.4, 1032.3], [102851.3, 1034.3], [102861.2, 1036.3], [102871.0, 1038.2], [102880.6, 1040.0], [102890.0, 1041.7], [102899.0, 1043.4], [102907.6, 1044.9], [102903.1, 1058.4], [102898.7, 1071.7], [102889.6, 1098.0], [102879.4, 1126.3], [102868.8, 1154.5], [102858.4, 1181.4], [102853.3, 1194.7], [102848.3, 1207.9], [102844.6, 1217.9], [102840.9, 1228.1], [102837.1, 1238.5], [102835.2, 1243.9], [102833.2, 1249.4], [102809.8, 1252.6], [102803.3, 1249.4], [102796.9, 1245.8], [102790.5, 1242.1], [102784.1, 1238.3], [102770.6, 1229.8], [102757.0, 1221.5], [102743.2, 1213.5], [102729.2, 1205.9], [102715.1, 1198.6], [102701.0, 1191.5], [102684.8, 1195.6], [102669.0, 1189.5], [102659.9, 1186.8], [102650.6, 1184.5], [102641.3, 1182.5], [102631.8, 1181.0], [102621.4, 1179.7], [102616.1, 1179.3], [102610.9, 1179.1], [102608.5, 1179.1], [102604.2, 1179.2], [102602.7, 1179.2], [102599.8, 1179.3], [102593.9, 1179.3], [102590.5, 1179.5], [102587.2, 1180.0], [102583.8, 1180.7], [102580.6, 1181.6], [102577.7, 1182.6], [102575.0, 1183.8], [102573.4, 1184.8], [102571.9, 1185.9], [102569.1, 1188.5], [102567.0, 1191.2], [102565.3, 1194.1], [102563.7, 1197.5], [102562.6, 1201.2], [102561.8, 1204.5], [102561.1, 1207.8], [102560.6, 1211.1], [102560.1, 1214.1], [102552.1, 1212.3], [102543.7, 1210.5], [102535.1, 1208.6], [102526.6, 1206.8], [102519.7, 1205.4], [102513.2, 1204.0], [102500.0, 1201.4], [102484.6, 1198.4], [102476.8, 1197.0], [102469.1, 1195.8], [102455.9, 1194.0], [102442.7, 1192.5], [102432.8, 1191.3], [102427.8, 1190.8], [102422.8, 1190.4], [102414.0, 1190.0], [102405.3, 1190.0], [102396.7, 1190.1], [102388.1, 1190.4], [102380.2, 1190.9], [102372.4, 1191.4], [102357.5, 1192.5], [102343.8, 1193.9], [102330.0, 1195.5], [102314.9, 1197.1], [102299.8, 1198.7], [102284.0, 1200.5], [102270.9, 1201.7], [102257.7, 1203.0], [102241.8, 1204.7], [102225.7, 1206.1], [102209.4, 1207.2], [102195.1, 1208.0], [102180.8, 1208.7], [102149.6, 1210.7], [102130.9, 1211.5], [102112.2, 1211.9], [102094.4, 1212.1], [102076.6, 1212.3], [102058.3, 1212.8], [102049.1, 1213.0], [102031.4, 1213.0], [102022.6, 1212.8], [101985.8, 1212.8], [101960.9, 1004.8], [101990.6, 1001.1], [102000.0, 1000.0]]","0, 180",M0004
