i,j,oi,oj,new_poly_i,new_poly_j,nfp,convex_status,vertical_direction
1,14,3,3,"[[0.0, 50.0], [0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [50.0, 100.0], [50.0, 50.0], [0.0, 50.0]]","[[0.0, 60.0], [0.0, 20.0], [20.0, 0.0], [60.0, 0.0], [80.0, 40.0], [60.0, 80.0], [20.0, 80.0], [0.0, 60.0]]","[[0.0, 0.0], [140.0, 0.0], [160.0, 20.0], [160.0, 160.0], [140.0, 180.0], [50.0, 180.0], [30.0, 140.0], [30.0, 130.0], [0.0, 130.0], [-20.0, 90.0], [-20.0, 40.0]]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[[], [], [], [], [], [], [], [[10.0, -6.123233995736766e-16], [-1.83697019872103e-15, -30.0]], [], [], []]"
1,15,0,0,"[[0.0, 0.0], [50.0, 0.0], [50.0, 100.0], [-50.0, 100.0], [-50.0, 50.0], [0.0, 50.0], [0.0, 0.0]]","[[0.0, 0.0], [60.0, 0.0], [60.0, 90.0], [0.0, 90.0], [0.0, 0.0]]","[[0.0, 0.0], [110.0, 0.0], [110.0, 190.0], [-50.0, 190.0], [-50.0, 50.0], [0.0, 50.0]]","[1, 1, 1, 1, 1, 0]","[[], [], [], [], [], [[3.061616997868383e-15, 50.0], [50.0, -3.061616997868383e-15]]]"
1,15,0,1,"[[0.0, 0.0], [50.0, 0.0], [50.0, 100.0], [-50.0, 100.0], [-50.0, 50.0], [0.0, 50.0], [0.0, 0.0]]","[[75.0, 15.0], [75.0, 75.0], [-15.0, 75.0], [-15.0, 15.0], [75.0, 15.0]]","[[0.0, 0.0], [140.0, 0.0], [140.0, 160.0], [-50.0, 160.0], [-50.0, 50.0], [0.0, 50.0]]","[1, 1, 1, 1, 1, 0]","[[], [], [], [], [], [[3.061616997868383e-15, 50.0], [50.0, -3.061616997868383e-15]]]"
1,15,0,2,"[[0.0, 0.0], [50.0, 0.0], [50.0, 100.0], [-50.0, 100.0], [-50.0, 50.0], [0.0, 50.0], [0.0, 0.0]]","[[60.0, 90.0], [0.0, 90.0], [0.0, 0.0], [60.0, 0.0], [60.0, 90.0]]","[[0.0, 0.0], [110.0, 0.0], [110.0, 190.0], [-50.0, 190.0], [-50.0, 50.0], [0.0, 50.0]]","[1, 1, 1, 1, 1, 0]","[[], [], [], [], [], [[3.061616997868383e-15, 50.0], [50.0, -3.061616997868383e-15]]]"
1,15,0,3,"[[0.0, 0.0], [50.0, 0.0], [50.0, 100.0], [-50.0, 100.0], [-50.0, 50.0], [0.0, 50.0], [0.0, 0.0]]","[[-15.0, 75.0], [-15.0, 15.0], [75.0, 15.0], [75.0, 75.0], [-15.0, 75.0]]","[[50.0, 0.0], [50.0, 160.0], [-140.0, 160.0], [-140.0, 50.0], [-90.0, 50.0], [-90.0, 0.0]]","[1, 1, 1, 1, 0, 1]","[[], [], [], [], [[3.061616997868383e-15, 50.0], [50.0, -3.061616997868383e-15]], []]"
1,15,1,0,"[[100.0, 50.0], [100.0, 100.0], [0.0, 100.0], [0.0, 0.0], [50.0, 0.0], [50.0, 50.0], [100.0, 50.0]]","[[0.0, 0.0], [60.0, 0.0], [60.0, 90.0], [0.0, 90.0], [0.0, 0.0]]","[[0.0, 0.0], [110.0, 0.0], [110.0, 50.0], [160.0, 50.0], [160.0, 190.0], [0.0, 190.0]]","[1, 1, 0, 1, 1, 1]","[[], [], [[-50.0, 3.061616997868383e-15], [3.061616997868383e-15, 50.0]], [], [], []]"
1,15,1,1,"[[100.0, 50.0], [100.0, 100.0], [0.0, 100.0], [0.0, 0.0], [50.0, 0.0], [50.0, 50.0], [100.0, 50.0]]","[[75.0, 15.0], [75.0, 75.0], [-15.0, 75.0], [-15.0, 15.0], [75.0, 15.0]]","[[0.0, 0.0], [140.0, 0.0], [140.0, 50.0], [190.0, 50.0], [190.0, 160.0], [0.0, 160.0]]","[1, 1, 0, 1, 1, 1]","[[], [], [[-50.0, 3.061616997868383e-15], [3.061616997868383e-15, 50.0]], [], [], []]"
1,15,1,2,"[[100.0, 50.0], [100.0, 100.0], [0.0, 100.0], [0.0, 0.0], [50.0, 0.0], [50.0, 50.0], [100.0, 50.0]]","[[60.0, 90.0], [0.0, 90.0], [0.0, 0.0], [60.0, 0.0], [60.0, 90.0]]","[[0.0, 0.0], [110.0, 0.0], [110.0, 50.0], [160.0, 50.0], [160.0, 190.0], [0.0, 190.0]]","[1, 1, 0, 1, 1, 1]","[[], [], [[-50.0, 3.061616997868383e-15], [3.061616997868383e-15, 50.0]], [], [], []]"
1,15,1,3,"[[100.0, 50.0], [100.0, 100.0], [0.0, 100.0], [0.0, 0.0], [50.0, 0.0], [50.0, 50.0], [100.0, 50.0]]","[[-15.0, 75.0], [-15.0, 15.0], [75.0, 15.0], [75.0, 75.0], [-15.0, 75.0]]","[[50.0, 0.0], [50.0, 50.0], [100.0, 50.0], [100.0, 160.0], [-90.0, 160.0], [-90.0, 0.0]]","[1, 0, 1, 1, 1, 1]","[[], [[-50.0, 3.061616997868383e-15], [3.061616997868383e-15, 50.0]], [], [], [], []]"
1,15,2,0,"[[50.0, 100.0], [0.0, 100.0], [0.0, 0.0], [100.0, 0.0], [100.0, 50.0], [50.0, 50.0], [50.0, 100.0]]","[[0.0, 0.0], [60.0, 0.0], [60.0, 90.0], [0.0, 90.0], [0.0, 0.0]]","[[0.0, 0.0], [160.0, 0.0], [160.0, 140.0], [110.0, 140.0], [110.0, 190.0], [0.0, 190.0]]","[1, 1, 1, 0, 1, 1]","[[], [], [], [[-3.061616997868383e-15, -50.0], [-50.0, 3.061616997868383e-15]], [], []]"
1,15,2,1,"[[50.0, 100.0], [0.0, 100.0], [0.0, 0.0], [100.0, 0.0], [100.0, 50.0], [50.0, 50.0], [50.0, 100.0]]","[[75.0, 15.0], [75.0, 75.0], [-15.0, 75.0], [-15.0, 15.0], [75.0, 15.0]]","[[0.0, 0.0], [190.0, 0.0], [190.0, 110.0], [140.0, 110.0], [140.0, 160.0], [0.0, 160.0]]","[1, 1, 1, 0, 1, 1]","[[], [], [], [[-3.061616997868383e-15, -50.0], [-50.0, 3.061616997868383e-15]], [], []]"
1,15,2,2,"[[50.0, 100.0], [0.0, 100.0], [0.0, 0.0], [100.0, 0.0], [100.0, 50.0], [50.0, 50.0], [50.0, 100.0]]","[[60.0, 90.0], [0.0, 90.0], [0.0, 0.0], [60.0, 0.0], [60.0, 90.0]]","[[0.0, 0.0], [160.0, 0.0], [160.0, 140.0], [110.0, 140.0], [110.0, 190.0], [0.0, 190.0]]","[1, 1, 1, 0, 1, 1]","[[], [], [], [[-3.061616997868383e-15, -50.0], [-50.0, 3.061616997868383e-15]], [], []]"
1,15,2,3,"[[50.0, 100.0], [0.0, 100.0], [0.0, 0.0], [100.0, 0.0], [100.0, 50.0], [50.0, 50.0], [50.0, 100.0]]","[[-15.0, 75.0], [-15.0, 15.0], [75.0, 15.0], [75.0, 75.0], [-15.0, 75.0]]","[[100.0, 0.0], [100.0, 110.0], [50.0, 110.0], [50.0, 160.0], [-90.0, 160.0], [-90.0, 0.0]]","[1, 1, 0, 1, 1, 1]","[[], [], [[-3.061616997868383e-15, -50.0], [-50.0, 3.061616997868383e-15]], [], [], []]"
1,15,3,0,"[[0.0, 50.0], [0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [50.0, 100.0], [50.0, 50.0], [0.0, 50.0]]","[[0.0, 0.0], [60.0, 0.0], [60.0, 90.0], [0.0, 90.0], [0.0, 0.0]]","[[0.0, 0.0], [160.0, 0.0], [160.0, 190.0], [50.0, 190.0], [50.0, 140.0], [0.0, 140.0]]","[1, 1, 1, 1, 0, 1]","[[], [], [], [], [[50.0, -3.061616997868383e-15], [-3.061616997868383e-15, -50.0]], []]"
1,15,3,1,"[[0.0, 50.0], [0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [50.0, 100.0], [50.0, 50.0], [0.0, 50.0]]","[[75.0, 15.0], [75.0, 75.0], [-15.0, 75.0], [-15.0, 15.0], [75.0, 15.0]]","[[0.0, 0.0], [190.0, 0.0], [190.0, 160.0], [50.0, 160.0], [50.0, 110.0], [0.0, 110.0]]","[1, 1, 1, 1, 0, 1]","[[], [], [], [], [[50.0, -3.061616997868383e-15], [-3.061616997868383e-15, -50.0]], []]"
1,15,3,2,"[[0.0, 50.0], [0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [50.0, 100.0], [50.0, 50.0], [0.0, 50.0]]","[[60.0, 90.0], [0.0, 90.0], [0.0, 0.0], [60.0, 0.0], [60.0, 90.0]]","[[0.0, 0.0], [160.0, 0.0], [160.0, 190.0], [50.0, 190.0], [50.0, 140.0], [0.0, 140.0]]","[1, 1, 1, 1, 0, 1]","[[], [], [], [], [[50.0, -3.061616997868383e-15], [-3.061616997868383e-15, -50.0]], []]"
1,15,3,3,"[[0.0, 50.0], [0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [50.0, 100.0], [50.0, 50.0], [0.0, 50.0]]","[[-15.0, 75.0], [-15.0, 15.0], [75.0, 15.0], [75.0, 75.0], [-15.0, 75.0]]","[[100.0, 0.0], [100.0, 160.0], [-40.0, 160.0], [-40.0, 110.0], [-90.0, 110.0], [-90.0, 0.0]]","[1, 1, 1, 0, 1, 1]","[[], [], [], [[50.0, -3.061616997868383e-15], [-3.061616997868383e-15, -50.0]], [], []]"
1,16,0,0,"[[0.0, 0.0], [50.0, 0.0], [50.0, 100.0], [-50.0, 100.0], [-50.0, 50.0], [0.0, 50.0], [0.0, 0.0]]","[[40.0, 0.0], [80.0, 0.0], [80.0, 80.0], [0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0]]","[[0.0, 0.0], [130.0, 0.0], [130.0, 140.0], [90.0, 140.0], [90.0, 180.0], [-50.0, 180.0], [-50.0, 50.0], [0.0, 50.0]]","[1, 1, 1, 0, 1, 1, 1, 0]","[[], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], [], [], [[3.061616997868383e-15, 50.0], [50.0, -3.061616997868383e-15]]]"
1,16,0,1,"[[0.0, 0.0], [50.0, 0.0], [50.0, 100.0], [-50.0, 100.0], [-50.0, 50.0], [0.0, 50.0], [0.0, 0.0]]","[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[0.0, 0.0], [130.0, 0.0], [130.0, 180.0], [-10.0, 180.0], [-10.0, 140.0], [-50.0, 140.0], [-50.0, 50.0], [0.0, 50.0]]","[1, 1, 1, 1, 0, 1, 1, 0]","[[], [], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], [], [], [[3.061616997868383e-15, 50.0], [50.0, -3.061616997868383e-15]]]"
1,16,0,2,"[[0.0, 0.0], [50.0, 0.0], [50.0, 100.0], [-50.0, 100.0], [-50.0, 50.0], [0.0, 50.0], [0.0, 0.0]]","[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[0.0, 0.0], [90.0, 0.0], [90.0, 180.0], [-90.0, 180.0], [-90.0, 90.0], [-50.0, 90.0], [-50.0, 50.0], [-40.0, 50.0], [-40.0, 40.0], [0.0, 40.0]]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 0]","[[], [], [], [], [], [[2.4492935982947065e-15, 40.0], [40.0, -2.4492935982947065e-15]], [], [[6.123233995736766e-16, 10.0], [10.0, -6.123233995736766e-16]], [], [[2.4492935982947065e-15, 40.0], [40.0, -2.4492935982947065e-15]]]"
1,16,0,3,"[[0.0, 0.0], [50.0, 0.0], [50.0, 100.0], [-50.0, 100.0], [-50.0, 50.0], [0.0, 50.0], [0.0, 0.0]]","[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [90.0, 0.0], [90.0, 40.0], [130.0, 40.0], [130.0, 180.0], [-50.0, 180.0], [-50.0, 50.0], [0.0, 50.0]]","[1, 1, 0, 1, 1, 1, 1, 0]","[[], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [], [], [], [[3.061616997868383e-15, 50.0], [50.0, -3.061616997868383e-15]]]"
1,16,1,0,"[[100.0, 50.0], [100.0, 100.0], [0.0, 100.0], [0.0, 0.0], [50.0, 0.0], [50.0, 50.0], [100.0, 50.0]]","[[40.0, 0.0], [80.0, 0.0], [80.0, 80.0], [0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0]]","[[0.0, 0.0], [130.0, 0.0], [130.0, 50.0], [180.0, 50.0], [180.0, 140.0], [140.0, 140.0], [140.0, 180.0], [0.0, 180.0]]","[1, 1, 0, 1, 1, 0, 1, 1]","[[], [], [[-50.0, 3.061616997868383e-15], [3.061616997868383e-15, 50.0]], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], []]"
1,16,1,1,"[[100.0, 50.0], [100.0, 100.0], [0.0, 100.0], [0.0, 0.0], [50.0, 0.0], [50.0, 50.0], [100.0, 50.0]]","[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[0.0, 0.0], [130.0, 0.0], [130.0, 50.0], [180.0, 50.0], [180.0, 180.0], [40.0, 180.0], [40.0, 140.0], [0.0, 140.0]]","[1, 1, 0, 1, 1, 1, 0, 1]","[[], [], [[-50.0, 3.061616997868383e-15], [3.061616997868383e-15, 50.0]], [], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], []]"
1,16,1,2,"[[100.0, 50.0], [100.0, 100.0], [0.0, 100.0], [0.0, 0.0], [50.0, 0.0], [50.0, 50.0], [100.0, 50.0]]","[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[0.0, 0.0], [90.0, 0.0], [90.0, 50.0], [140.0, 50.0], [140.0, 180.0], [-40.0, 180.0], [-40.0, 40.0], [0.0, 40.0]]","[1, 1, 0, 1, 1, 1, 1, 0]","[[], [], [[-50.0, 3.061616997868383e-15], [3.061616997868383e-15, 50.0]], [], [], [], [], [[2.4492935982947065e-15, 40.0], [40.0, -2.4492935982947065e-15]]]"
1,16,1,3,"[[100.0, 50.0], [100.0, 100.0], [0.0, 100.0], [0.0, 0.0], [50.0, 0.0], [50.0, 50.0], [100.0, 50.0]]","[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [90.0, 0.0], [90.0, 40.0], [130.0, 40.0], [130.0, 50.0], [140.0, 50.0], [140.0, 90.0], [180.0, 90.0], [180.0, 180.0], [0.0, 180.0]]","[1, 1, 0, 1, 0, 1, 0, 1, 1, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [[-10.0, 6.123233995736766e-16], [6.123233995736766e-16, 10.0]], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [], []]"
1,16,2,0,"[[50.0, 100.0], [0.0, 100.0], [0.0, 0.0], [100.0, 0.0], [100.0, 50.0], [50.0, 50.0], [50.0, 100.0]]","[[40.0, 0.0], [80.0, 0.0], [80.0, 80.0], [0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0]]","[[0.0, 0.0], [180.0, 0.0], [180.0, 90.0], [140.0, 90.0], [140.0, 130.0], [130.0, 130.0], [130.0, 140.0], [90.0, 140.0], [90.0, 180.0], [0.0, 180.0]]","[1, 1, 1, 0, 1, 0, 1, 0, 1, 1]","[[], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], [[-6.123233995736766e-16, -10.0], [-10.0, 6.123233995736766e-16]], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], []]"
1,16,2,1,"[[50.0, 100.0], [0.0, 100.0], [0.0, 0.0], [100.0, 0.0], [100.0, 50.0], [50.0, 50.0], [50.0, 100.0]]","[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[0.0, 0.0], [180.0, 0.0], [180.0, 130.0], [130.0, 130.0], [130.0, 180.0], [40.0, 180.0], [40.0, 140.0], [0.0, 140.0]]","[1, 1, 1, 0, 1, 1, 0, 1]","[[], [], [], [[-3.061616997868383e-15, -50.0], [-50.0, 3.061616997868383e-15]], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], []]"
1,16,2,2,"[[50.0, 100.0], [0.0, 100.0], [0.0, 0.0], [100.0, 0.0], [100.0, 50.0], [50.0, 50.0], [50.0, 100.0]]","[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[0.0, 0.0], [140.0, 0.0], [140.0, 130.0], [90.0, 130.0], [90.0, 180.0], [-40.0, 180.0], [-40.0, 40.0], [0.0, 40.0]]","[1, 1, 1, 0, 1, 1, 1, 0]","[[], [], [], [[-3.061616997868383e-15, -50.0], [-50.0, 3.061616997868383e-15]], [], [], [], [[2.4492935982947065e-15, 40.0], [40.0, -2.4492935982947065e-15]]]"
1,16,2,3,"[[50.0, 100.0], [0.0, 100.0], [0.0, 0.0], [100.0, 0.0], [100.0, 50.0], [50.0, 50.0], [50.0, 100.0]]","[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [140.0, 0.0], [140.0, 40.0], [180.0, 40.0], [180.0, 130.0], [130.0, 130.0], [130.0, 180.0], [0.0, 180.0]]","[1, 1, 0, 1, 1, 0, 1, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [], [[-3.061616997868383e-15, -50.0], [-50.0, 3.061616997868383e-15]], [], []]"
1,16,3,0,"[[0.0, 50.0], [0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [50.0, 100.0], [50.0, 50.0], [0.0, 50.0]]","[[40.0, 0.0], [80.0, 0.0], [80.0, 80.0], [0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0]]","[[0.0, 0.0], [180.0, 0.0], [180.0, 140.0], [140.0, 140.0], [140.0, 180.0], [50.0, 180.0], [50.0, 130.0], [0.0, 130.0]]","[1, 1, 1, 0, 1, 1, 0, 1]","[[], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], [], [[50.0, -3.061616997868383e-15], [-3.061616997868383e-15, -50.0]], []]"
1,16,3,1,"[[0.0, 50.0], [0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [50.0, 100.0], [50.0, 50.0], [0.0, 50.0]]","[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[0.0, 0.0], [180.0, 0.0], [180.0, 180.0], [90.0, 180.0], [90.0, 140.0], [50.0, 140.0], [50.0, 130.0], [40.0, 130.0], [40.0, 90.0], [0.0, 90.0]]","[1, 1, 1, 1, 0, 1, 0, 1, 0, 1]","[[], [], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], [], [[10.0, -6.123233995736766e-16], [-6.123233995736766e-16, -10.0]], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], []]"
1,16,3,2,"[[0.0, 50.0], [0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [50.0, 100.0], [50.0, 50.0], [0.0, 50.0]]","[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[0.0, 0.0], [140.0, 0.0], [140.0, 180.0], [10.0, 180.0], [10.0, 130.0], [-40.0, 130.0], [-40.0, 40.0], [0.0, 40.0]]","[1, 1, 1, 1, 0, 1, 1, 0]","[[], [], [], [], [[50.0, -3.061616997868383e-15], [-3.061616997868383e-15, -50.0]], [], [], [[2.4492935982947065e-15, 40.0], [40.0, -2.4492935982947065e-15]]]"
1,16,3,3,"[[0.0, 50.0], [0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [50.0, 100.0], [50.0, 50.0], [0.0, 50.0]]","[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [140.0, 0.0], [140.0, 40.0], [180.0, 40.0], [180.0, 180.0], [50.0, 180.0], [50.0, 130.0], [0.0, 130.0]]","[1, 1, 0, 1, 1, 1, 0, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [], [], [[50.0, -3.061616997868383e-15], [-3.061616997868383e-15, -50.0]], []]"
1,17,0,0,"[[0.0, 0.0], [50.0, 0.0], [50.0, 100.0], [-50.0, 100.0], [-50.0, 50.0], [0.0, 50.0], [0.0, 0.0]]","[[40.0, 0.0], [80.0, 0.0], [80.0, 80.0], [0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0]]","[[0.0, 0.0], [130.0, 0.0], [130.0, 140.0], [90.0, 140.0], [90.0, 180.0], [-50.0, 180.0], [-50.0, 50.0], [0.0, 50.0]]","[1, 1, 1, 0, 1, 1, 1, 0]","[[], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], [], [], [[3.061616997868383e-15, 50.0], [50.0, -3.061616997868383e-15]]]"
1,17,0,1,"[[0.0, 0.0], [50.0, 0.0], [50.0, 100.0], [-50.0, 100.0], [-50.0, 50.0], [0.0, 50.0], [0.0, 0.0]]","[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[0.0, 0.0], [130.0, 0.0], [130.0, 180.0], [-10.0, 180.0], [-10.0, 140.0], [-50.0, 140.0], [-50.0, 50.0], [0.0, 50.0]]","[1, 1, 1, 1, 0, 1, 1, 0]","[[], [], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], [], [], [[3.061616997868383e-15, 50.0], [50.0, -3.061616997868383e-15]]]"
1,17,0,2,"[[0.0, 0.0], [50.0, 0.0], [50.0, 100.0], [-50.0, 100.0], [-50.0, 50.0], [0.0, 50.0], [0.0, 0.0]]","[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[0.0, 0.0], [90.0, 0.0], [90.0, 180.0], [-90.0, 180.0], [-90.0, 90.0], [-50.0, 90.0], [-50.0, 50.0], [-40.0, 50.0], [-40.0, 40.0], [0.0, 40.0]]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 0]","[[], [], [], [], [], [[2.4492935982947065e-15, 40.0], [40.0, -2.4492935982947065e-15]], [], [[6.123233995736766e-16, 10.0], [10.0, -6.123233995736766e-16]], [], [[2.4492935982947065e-15, 40.0], [40.0, -2.4492935982947065e-15]]]"
1,17,0,3,"[[0.0, 0.0], [50.0, 0.0], [50.0, 100.0], [-50.0, 100.0], [-50.0, 50.0], [0.0, 50.0], [0.0, 0.0]]","[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [90.0, 0.0], [90.0, 40.0], [130.0, 40.0], [130.0, 180.0], [-50.0, 180.0], [-50.0, 50.0], [0.0, 50.0]]","[1, 1, 0, 1, 1, 1, 1, 0]","[[], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [], [], [], [[3.061616997868383e-15, 50.0], [50.0, -3.061616997868383e-15]]]"
1,17,1,0,"[[100.0, 50.0], [100.0, 100.0], [0.0, 100.0], [0.0, 0.0], [50.0, 0.0], [50.0, 50.0], [100.0, 50.0]]","[[40.0, 0.0], [80.0, 0.0], [80.0, 80.0], [0.0, 80.0], [0.0, 40.0], [40.0, 40.0], [40.0, 0.0]]","[[0.0, 0.0], [130.0, 0.0], [130.0, 50.0], [180.0, 50.0], [180.0, 140.0], [140.0, 140.0], [140.0, 180.0], [0.0, 180.0]]","[1, 1, 0, 1, 1, 0, 1, 1]","[[], [], [[-50.0, 3.061616997868383e-15], [3.061616997868383e-15, 50.0]], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], []]"
1,17,1,1,"[[100.0, 50.0], [100.0, 100.0], [0.0, 100.0], [0.0, 0.0], [50.0, 0.0], [50.0, 50.0], [100.0, 50.0]]","[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[0.0, 0.0], [130.0, 0.0], [130.0, 50.0], [180.0, 50.0], [180.0, 180.0], [40.0, 180.0], [40.0, 140.0], [0.0, 140.0]]","[1, 1, 0, 1, 1, 1, 0, 1]","[[], [], [[-50.0, 3.061616997868383e-15], [3.061616997868383e-15, 50.0]], [], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], []]"
1,17,1,2,"[[100.0, 50.0], [100.0, 100.0], [0.0, 100.0], [0.0, 0.0], [50.0, 0.0], [50.0, 50.0], [100.0, 50.0]]","[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[0.0, 0.0], [90.0, 0.0], [90.0, 50.0], [140.0, 50.0], [140.0, 180.0], [-40.0, 180.0], [-40.0, 40.0], [0.0, 40.0]]","[1, 1, 0, 1, 1, 1, 1, 0]","[[], [], [[-50.0, 3.061616997868383e-15], [3.061616997868383e-15, 50.0]], [], [], [], [], [[2.4492935982947065e-15, 40.0], [40.0, -2.4492935982947065e-15]]]"
1,17,1,3,"[[100.0, 50.0], [100.0, 100.0], [0.0, 100.0], [0.0, 0.0], [50.0, 0.0], [50.0, 50.0], [100.0, 50.0]]","[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [90.0, 0.0], [90.0, 40.0], [130.0, 40.0], [130.0, 50.0], [140.0, 50.0], [140.0, 90.0], [180.0, 90.0], [180.0, 180.0], [0.0, 180.0]]","[1, 1, 0, 1, 0, 1, 0, 1, 1, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [[-10.0, 6.123233995736766e-16], [6.123233995736766e-16, 10.0]], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [], []]"
