i,j,oi,oj,new_poly_i,new_poly_j,nfp,convex_status,vertical_direction
1,10,1,1,"[[0.0, 0.0], [0.0, 60.0], [-60.0, 0.0], [0.0, 0.0]]","[[60.0, -20.0], [60.0, 60.0], [20.0, 60.0], [20.0, 40.0], [40.0, 40.0], [40.0, -20.0], [60.0, -20.0]]","[[40.0, 0.0], [40.0, 80.0], [20.0, 80.0], [20.0, 140.0], [0.0, 140.0], [-60.0, 80.0], [-60.0, 0.0]]","[1, 1, 0, 1, 1, 1, 1]","[[], [], [[-1.2246467991473533e-15, -20.0], [-60.0, 3.67394039744206e-15]], [], [], [], []]"
1,10,1,2,"[[0.0, 0.0], [0.0, 60.0], [-60.0, 0.0], [0.0, 0.0]]","[[80.0, 40.0], [0.0, 40.0], [0.0, 0.0], [20.0, 0.0], [20.0, 20.0], [80.0, 20.0], [80.0, 40.0]]","[[80.0, 0.0], [80.0, 100.0], [60.0, 100.0], [40.0, 80.0], [0.0, 80.0], [-60.0, 20.0], [-60.0, 0.0]]","[1, 1, 1, 0, 1, 1, 1]","[[], [], [], [[20.0, -20.0], [-2.4492935982947065e-15, -40.0]], [], [], []]"
1,10,1,3,"[[0.0, 0.0], [0.0, 60.0], [-60.0, 0.0], [0.0, 0.0]]","[[20.0, 60.0], [20.0, -20.0], [60.0, -20.0], [60.0, 0.0], [40.0, 0.0], [40.0, 60.0], [20.0, 60.0]]","[[0.0, 0.0], [0.0, 140.0], [-40.0, 140.0], [-100.0, 80.0], [-100.0, 60.0], [-80.0, 60.0], [-80.0, 0.0]]","[1, 1, 1, 1, 1, 0, 1]","[[], [], [], [], [], [[1.2246467991473533e-15, 20.0], [60.0, -3.67394039744206e-15]], []]"
1,10,2,0,"[[0.0, 60.0], [-60.0, 60.0], [0.0, 0.0], [0.0, 60.0]]","[[0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [60.0, 40.0], [60.0, 20.0], [0.0, 20.0], [0.0, 0.0]]","[[0.0, 0.0], [20.0, 0.0], [20.0, 20.0], [80.0, 20.0], [80.0, 100.0], [-60.0, 100.0], [-60.0, 60.0]]","[1, 1, 0, 1, 1, 1, 1]","[[], [], [[-20.0, 1.2246467991473533e-15], [3.67394039744206e-15, 60.0]], [], [], [], []]"
1,10,2,1,"[[0.0, 60.0], [-60.0, 60.0], [0.0, 0.0], [0.0, 60.0]]","[[60.0, -20.0], [60.0, 60.0], [20.0, 60.0], [20.0, 40.0], [40.0, 40.0], [40.0, -20.0], [60.0, -20.0]]","[[0.0, 0.0], [40.0, 0.0], [40.0, 80.0], [20.0, 80.0], [20.0, 140.0], [-60.0, 140.0], [-60.0, 60.0]]","[1, 1, 1, 0, 1, 1, 1]","[[], [], [], [[-1.2246467991473533e-15, -20.0], [-60.0, 3.67394039744206e-15]], [], [], []]"
1,10,2,2,"[[0.0, 60.0], [-60.0, 60.0], [0.0, 0.0], [0.0, 60.0]]","[[80.0, 40.0], [0.0, 40.0], [0.0, 0.0], [20.0, 0.0], [20.0, 20.0], [80.0, 20.0], [80.0, 40.0]]","[[0.0, 0.0], [80.0, 0.0], [80.0, 100.0], [0.0, 100.0], [0.0, 80.0], [-60.0, 80.0], [-60.0, 60.0]]","[1, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [[20.0, -1.2246467991473533e-15], [-3.67394039744206e-15, -60.0]], [], []]"
1,10,2,3,"[[0.0, 60.0], [-60.0, 60.0], [0.0, 0.0], [0.0, 60.0]]","[[20.0, 60.0], [20.0, -20.0], [60.0, -20.0], [60.0, 0.0], [40.0, 0.0], [40.0, 60.0], [20.0, 60.0]]","[[0.0, 0.0], [0.0, 140.0], [-100.0, 140.0], [-100.0, 120.0], [-80.0, 100.0], [-80.0, 60.0], [-20.0, 0.0]]","[1, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [[20.0, 20.0], [40.0, -2.4492935982947065e-15]], [], []]"
1,10,3,0,"[[0.0, 60.0], [0.0, 0.0], [60.0, 60.0], [0.0, 60.0]]","[[0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [60.0, 40.0], [60.0, 20.0], [0.0, 20.0], [0.0, 0.0]]","[[0.0, 0.0], [20.0, 0.0], [40.0, 20.0], [80.0, 20.0], [140.0, 80.0], [140.0, 100.0], [0.0, 100.0]]","[1, 1, 0, 1, 1, 1, 1]","[[], [], [[-20.0, 20.0], [2.4492935982947065e-15, 40.0]], [], [], [], []]"
1,10,3,1,"[[0.0, 60.0], [0.0, 0.0], [60.0, 60.0], [0.0, 60.0]]","[[60.0, -20.0], [60.0, 60.0], [20.0, 60.0], [20.0, 40.0], [40.0, 40.0], [40.0, -20.0], [60.0, -20.0]]","[[0.0, 0.0], [40.0, 0.0], [100.0, 60.0], [100.0, 80.0], [80.0, 80.0], [80.0, 140.0], [0.0, 140.0]]","[1, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [[-1.2246467991473533e-15, -20.0], [-60.0, 3.67394039744206e-15]], [], []]"
1,10,3,2,"[[0.0, 60.0], [0.0, 0.0], [60.0, 60.0], [0.0, 60.0]]","[[80.0, 40.0], [0.0, 40.0], [0.0, 0.0], [20.0, 0.0], [20.0, 20.0], [80.0, 20.0], [80.0, 40.0]]","[[0.0, 0.0], [80.0, 0.0], [140.0, 60.0], [140.0, 100.0], [60.0, 100.0], [60.0, 80.0], [0.0, 80.0]]","[1, 1, 1, 1, 1, 0, 1]","[[], [], [], [], [], [[20.0, -1.2246467991473533e-15], [-3.67394039744206e-15, -60.0]], []]"
1,10,3,3,"[[0.0, 60.0], [0.0, 0.0], [60.0, 60.0], [0.0, 60.0]]","[[20.0, 60.0], [20.0, -20.0], [60.0, -20.0], [60.0, 0.0], [40.0, 0.0], [40.0, 60.0], [20.0, 60.0]]","[[0.0, 0.0], [60.0, 60.0], [60.0, 140.0], [-40.0, 140.0], [-40.0, 60.0], [-20.0, 60.0], [-20.0, 0.0]]","[1, 1, 1, 1, 1, 0, 1]","[[], [], [], [], [], [[1.2246467991473533e-15, 20.0], [60.0, -3.67394039744206e-15]], []]"
1,11,0,0,"[[0.0, 0.0], [60.0, 0.0], [0.0, 60.0], [0.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 60.0], [80.0, 60.0], [80.0, 120.0], [0.0, 120.0], [0.0, 0.0]]","[[0.0, 0.0], [140.0, 0.0], [140.0, 120.0], [80.0, 180.0], [-40.0, 180.0], [-40.0, 60.0], [0.0, 60.0]]","[1, 1, 1, 1, 1, 1, 0]","[[], [], [], [], [], [], [[2.4492935982947065e-15, 40.0], [60.0, -3.67394039744206e-15]]]"
1,11,0,1,"[[0.0, 0.0], [60.0, 0.0], [0.0, 60.0], [0.0, 0.0]]","[[120.0, 0.0], [120.0, 120.0], [60.0, 120.0], [60.0, 80.0], [0.0, 80.0], [0.0, 0.0], [120.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 40.0], [180.0, 40.0], [180.0, 120.0], [120.0, 180.0], [0.0, 180.0]]","[1, 1, 0, 1, 1, 1, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [3.67394039744206e-15, 60.0]], [], [], [], []]"
1,11,0,2,"[[0.0, 0.0], [60.0, 0.0], [0.0, 60.0], [0.0, 0.0]]","[[120.0, 120.0], [0.0, 120.0], [0.0, 60.0], [40.0, 60.0], [40.0, 0.0], [120.0, 0.0], [120.0, 120.0]]","[[0.0, 0.0], [180.0, 0.0], [180.0, 60.0], [140.0, 100.0], [140.0, 120.0], [80.0, 180.0], [0.0, 180.0]]","[1, 1, 1, 0, 1, 1, 1]","[[], [], [], [[-40.0, -40.0], [-20.0, 1.2246467991473533e-15]], [], [], []]"
1,11,0,3,"[[0.0, 0.0], [60.0, 0.0], [0.0, 60.0], [0.0, 0.0]]","[[0.0, 120.0], [0.0, 0.0], [60.0, 0.0], [60.0, 40.0], [120.0, 40.0], [120.0, 120.0], [0.0, 120.0]]","[[60.0, 0.0], [60.0, 120.0], [0.0, 180.0], [-60.0, 180.0], [-60.0, 140.0], [-120.0, 140.0], [-120.0, 0.0]]","[1, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [[40.0, -2.4492935982947065e-15], [-3.67394039744206e-15, -60.0]], [], []]"
1,11,1,0,"[[0.0, 0.0], [0.0, 60.0], [-60.0, 0.0], [0.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 60.0], [80.0, 60.0], [80.0, 120.0], [0.0, 120.0], [0.0, 0.0]]","[[80.0, 0.0], [80.0, 180.0], [-40.0, 180.0], [-100.0, 120.0], [-100.0, 60.0], [-60.0, 60.0], [-60.0, 0.0]]","[1, 1, 1, 1, 1, 0, 1]","[[], [], [], [], [], [[2.4492935982947065e-15, 40.0], [60.0, -3.67394039744206e-15]], []]"
1,11,1,1,"[[0.0, 0.0], [0.0, 60.0], [-60.0, 0.0], [0.0, 0.0]]","[[120.0, 0.0], [120.0, 120.0], [60.0, 120.0], [60.0, 80.0], [0.0, 80.0], [0.0, 0.0], [120.0, 0.0]]","[[60.0, 0.0], [60.0, 40.0], [120.0, 40.0], [120.0, 180.0], [0.0, 180.0], [-60.0, 120.0], [-60.0, 0.0]]","[1, 0, 1, 1, 1, 1, 1]","[[], [[-40.0, 2.4492935982947065e-15], [3.67394039744206e-15, 60.0]], [], [], [], [], []]"
1,11,1,2,"[[0.0, 0.0], [0.0, 60.0], [-60.0, 0.0], [0.0, 0.0]]","[[120.0, 120.0], [0.0, 120.0], [0.0, 60.0], [40.0, 60.0], [40.0, 0.0], [120.0, 0.0], [120.0, 120.0]]","[[120.0, 0.0], [120.0, 120.0], [80.0, 120.0], [80.0, 180.0], [0.0, 180.0], [-60.0, 120.0], [-60.0, 0.0]]","[1, 1, 0, 1, 1, 1, 1]","[[], [], [[-2.4492935982947065e-15, -40.0], [-60.0, 3.67394039744206e-15]], [], [], [], []]"
1,11,1,3,"[[0.0, 0.0], [0.0, 60.0], [-60.0, 0.0], [0.0, 0.0]]","[[0.0, 120.0], [0.0, 0.0], [60.0, 0.0], [60.0, 40.0], [120.0, 40.0], [120.0, 120.0], [0.0, 120.0]]","[[0.0, 0.0], [0.0, 180.0], [-60.0, 180.0], [-100.0, 140.0], [-120.0, 140.0], [-180.0, 80.0], [-180.0, 0.0]]","[1, 1, 1, 0, 1, 1, 1]","[[], [], [], [[40.0, -40.0], [-1.2246467991473533e-15, -20.0]], [], [], []]"
1,11,2,0,"[[0.0, 60.0], [-60.0, 60.0], [0.0, 0.0], [0.0, 60.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 60.0], [80.0, 60.0], [80.0, 120.0], [0.0, 120.0], [0.0, 0.0]]","[[0.0, 0.0], [80.0, 0.0], [80.0, 180.0], [-100.0, 180.0], [-100.0, 120.0], [-60.0, 80.0], [-60.0, 60.0]]","[1, 1, 1, 1, 1, 0, 1]","[[], [], [], [], [], [[40.0, 40.0], [20.0, -1.2246467991473533e-15]], []]"
1,11,2,1,"[[0.0, 60.0], [-60.0, 60.0], [0.0, 0.0], [0.0, 60.0]]","[[120.0, 0.0], [120.0, 120.0], [60.0, 120.0], [60.0, 80.0], [0.0, 80.0], [0.0, 0.0], [120.0, 0.0]]","[[0.0, 0.0], [60.0, 0.0], [60.0, 40.0], [120.0, 40.0], [120.0, 180.0], [-60.0, 180.0], [-60.0, 60.0]]","[1, 1, 0, 1, 1, 1, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [3.67394039744206e-15, 60.0]], [], [], [], []]"
1,11,2,2,"[[0.0, 60.0], [-60.0, 60.0], [0.0, 0.0], [0.0, 60.0]]","[[120.0, 120.0], [0.0, 120.0], [0.0, 60.0], [40.0, 60.0], [40.0, 0.0], [120.0, 0.0], [120.0, 120.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 120.0], [80.0, 120.0], [80.0, 180.0], [-60.0, 180.0], [-60.0, 60.0]]","[1, 1, 1, 0, 1, 1, 1]","[[], [], [], [[-2.4492935982947065e-15, -40.0], [-60.0, 3.67394039744206e-15]], [], [], []]"
1,11,2,3,"[[0.0, 60.0], [-60.0, 60.0], [0.0, 0.0], [0.0, 60.0]]","[[0.0, 120.0], [0.0, 0.0], [60.0, 0.0], [60.0, 40.0], [120.0, 40.0], [120.0, 120.0], [0.0, 120.0]]","[[0.0, 0.0], [0.0, 180.0], [-120.0, 180.0], [-120.0, 140.0], [-180.0, 140.0], [-180.0, 60.0], [-120.0, 0.0]]","[1, 1, 1, 0, 1, 1, 1]","[[], [], [], [[40.0, -2.4492935982947065e-15], [-3.67394039744206e-15, -60.0]], [], [], []]"
1,11,3,0,"[[0.0, 60.0], [0.0, 0.0], [60.0, 60.0], [0.0, 60.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 60.0], [80.0, 60.0], [80.0, 120.0], [0.0, 120.0], [0.0, 0.0]]","[[0.0, 0.0], [80.0, 0.0], [140.0, 60.0], [140.0, 180.0], [-40.0, 180.0], [-40.0, 60.0], [0.0, 60.0]]","[1, 1, 1, 1, 1, 1, 0]","[[], [], [], [], [], [], [[2.4492935982947065e-15, 40.0], [60.0, -3.67394039744206e-15]]]"
1,11,3,1,"[[0.0, 60.0], [0.0, 0.0], [60.0, 60.0], [0.0, 60.0]]","[[120.0, 0.0], [120.0, 120.0], [60.0, 120.0], [60.0, 80.0], [0.0, 80.0], [0.0, 0.0], [120.0, 0.0]]","[[0.0, 0.0], [60.0, 0.0], [100.0, 40.0], [120.0, 40.0], [180.0, 100.0], [180.0, 180.0], [0.0, 180.0]]","[1, 1, 0, 1, 1, 1, 1]","[[], [], [[-40.0, 40.0], [1.2246467991473533e-15, 20.0]], [], [], [], []]"
1,11,3,2,"[[0.0, 60.0], [0.0, 0.0], [60.0, 60.0], [0.0, 60.0]]","[[120.0, 120.0], [0.0, 120.0], [0.0, 60.0], [40.0, 60.0], [40.0, 0.0], [120.0, 0.0], [120.0, 120.0]]","[[0.0, 0.0], [120.0, 0.0], [180.0, 60.0], [180.0, 120.0], [140.0, 120.0], [140.0, 180.0], [0.0, 180.0]]","[1, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [[-2.4492935982947065e-15, -40.0], [-60.0, 3.67394039744206e-15]], [], []]"
1,11,3,3,"[[0.0, 60.0], [0.0, 0.0], [60.0, 60.0], [0.0, 60.0]]","[[0.0, 120.0], [0.0, 0.0], [60.0, 0.0], [60.0, 40.0], [120.0, 40.0], [120.0, 120.0], [0.0, 120.0]]","[[0.0, 0.0], [60.0, 60.0], [60.0, 180.0], [-60.0, 180.0], [-60.0, 140.0], [-120.0, 140.0], [-120.0, 0.0]]","[1, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [[40.0, -2.4492935982947065e-15], [-3.67394039744206e-15, -60.0]], [], []]"
1,12,0,0,"[[0.0, 0.0], [60.0, 0.0], [0.0, 60.0], [0.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 120.0], [0.0, 120.0], [0.0, 0.0]]","[[0.0, 0.0], [180.0, 0.0], [180.0, 120.0], [120.0, 180.0], [0.0, 180.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,12,0,1,"[[0.0, 0.0], [60.0, 0.0], [0.0, 60.0], [0.0, 0.0]]","[[120.0, 0.0], [120.0, 120.0], [0.0, 120.0], [0.0, 0.0], [120.0, 0.0]]","[[0.0, 0.0], [180.0, 0.0], [180.0, 120.0], [120.0, 180.0], [0.0, 180.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,12,0,2,"[[0.0, 0.0], [60.0, 0.0], [0.0, 60.0], [0.0, 0.0]]","[[120.0, 120.0], [0.0, 120.0], [0.0, 0.0], [120.0, 0.0], [120.0, 120.0]]","[[0.0, 0.0], [180.0, 0.0], [180.0, 120.0], [120.0, 180.0], [0.0, 180.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,12,0,3,"[[0.0, 0.0], [60.0, 0.0], [0.0, 60.0], [0.0, 0.0]]","[[0.0, 120.0], [0.0, 0.0], [120.0, 0.0], [120.0, 120.0], [0.0, 120.0]]","[[60.0, 0.0], [60.0, 120.0], [0.0, 180.0], [-120.0, 180.0], [-120.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,12,1,0,"[[0.0, 0.0], [0.0, 60.0], [-60.0, 0.0], [0.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 120.0], [0.0, 120.0], [0.0, 0.0]]","[[120.0, 0.0], [120.0, 180.0], [0.0, 180.0], [-60.0, 120.0], [-60.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,12,1,1,"[[0.0, 0.0], [0.0, 60.0], [-60.0, 0.0], [0.0, 0.0]]","[[120.0, 0.0], [120.0, 120.0], [0.0, 120.0], [0.0, 0.0], [120.0, 0.0]]","[[120.0, 0.0], [120.0, 180.0], [0.0, 180.0], [-60.0, 120.0], [-60.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,12,1,2,"[[0.0, 0.0], [0.0, 60.0], [-60.0, 0.0], [0.0, 0.0]]","[[120.0, 120.0], [0.0, 120.0], [0.0, 0.0], [120.0, 0.0], [120.0, 120.0]]","[[120.0, 0.0], [120.0, 180.0], [0.0, 180.0], [-60.0, 120.0], [-60.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,12,1,3,"[[0.0, 0.0], [0.0, 60.0], [-60.0, 0.0], [0.0, 0.0]]","[[0.0, 120.0], [0.0, 0.0], [120.0, 0.0], [120.0, 120.0], [0.0, 120.0]]","[[0.0, 0.0], [0.0, 180.0], [-120.0, 180.0], [-180.0, 120.0], [-180.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,12,2,0,"[[0.0, 60.0], [-60.0, 60.0], [0.0, 0.0], [0.0, 60.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 120.0], [0.0, 120.0], [0.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 180.0], [-60.0, 180.0], [-60.0, 60.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,12,2,1,"[[0.0, 60.0], [-60.0, 60.0], [0.0, 0.0], [0.0, 60.0]]","[[120.0, 0.0], [120.0, 120.0], [0.0, 120.0], [0.0, 0.0], [120.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 180.0], [-60.0, 180.0], [-60.0, 60.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,12,2,2,"[[0.0, 60.0], [-60.0, 60.0], [0.0, 0.0], [0.0, 60.0]]","[[120.0, 120.0], [0.0, 120.0], [0.0, 0.0], [120.0, 0.0], [120.0, 120.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 180.0], [-60.0, 180.0], [-60.0, 60.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,12,2,3,"[[0.0, 60.0], [-60.0, 60.0], [0.0, 0.0], [0.0, 60.0]]","[[0.0, 120.0], [0.0, 0.0], [120.0, 0.0], [120.0, 120.0], [0.0, 120.0]]","[[0.0, 0.0], [0.0, 180.0], [-180.0, 180.0], [-180.0, 60.0], [-120.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,12,3,0,"[[0.0, 60.0], [0.0, 0.0], [60.0, 60.0], [0.0, 60.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 120.0], [0.0, 120.0], [0.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [180.0, 60.0], [180.0, 180.0], [0.0, 180.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,12,3,1,"[[0.0, 60.0], [0.0, 0.0], [60.0, 60.0], [0.0, 60.0]]","[[120.0, 0.0], [120.0, 120.0], [0.0, 120.0], [0.0, 0.0], [120.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [180.0, 60.0], [180.0, 180.0], [0.0, 180.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,12,3,2,"[[0.0, 60.0], [0.0, 0.0], [60.0, 60.0], [0.0, 60.0]]","[[120.0, 120.0], [0.0, 120.0], [0.0, 0.0], [120.0, 0.0], [120.0, 120.0]]","[[0.0, 0.0], [120.0, 0.0], [180.0, 60.0], [180.0, 180.0], [0.0, 180.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,12,3,3,"[[0.0, 60.0], [0.0, 0.0], [60.0, 60.0], [0.0, 60.0]]","[[0.0, 120.0], [0.0, 0.0], [120.0, 0.0], [120.0, 120.0], [0.0, 120.0]]","[[0.0, 0.0], [60.0, 60.0], [60.0, 180.0], [-120.0, 180.0], [-120.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,13,0,0,"[[0.0, 0.0], [60.0, 0.0], [0.0, 60.0], [0.0, 0.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [0.0, 100.0], [0.0, 0.0]]","[[0.0, 0.0], [160.0, 0.0], [160.0, 100.0], [100.0, 160.0], [0.0, 160.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,13,0,1,"[[0.0, 0.0], [60.0, 0.0], [0.0, 60.0], [0.0, 0.0]]","[[100.0, 0.0], [100.0, 100.0], [0.0, 100.0], [0.0, 0.0], [100.0, 0.0]]","[[0.0, 0.0], [160.0, 0.0], [160.0, 100.0], [100.0, 160.0], [0.0, 160.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,13,0,2,"[[0.0, 0.0], [60.0, 0.0], [0.0, 60.0], [0.0, 0.0]]","[[100.0, 100.0], [0.0, 100.0], [0.0, 0.0], [100.0, 0.0], [100.0, 100.0]]","[[0.0, 0.0], [160.0, 0.0], [160.0, 100.0], [100.0, 160.0], [0.0, 160.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,13,0,3,"[[0.0, 0.0], [60.0, 0.0], [0.0, 60.0], [0.0, 0.0]]","[[0.0, 100.0], [0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [0.0, 100.0]]","[[60.0, 0.0], [60.0, 100.0], [0.0, 160.0], [-100.0, 160.0], [-100.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,13,1,0,"[[0.0, 0.0], [0.0, 60.0], [-60.0, 0.0], [0.0, 0.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [0.0, 100.0], [0.0, 0.0]]","[[100.0, 0.0], [100.0, 160.0], [0.0, 160.0], [-60.0, 100.0], [-60.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,13,1,1,"[[0.0, 0.0], [0.0, 60.0], [-60.0, 0.0], [0.0, 0.0]]","[[100.0, 0.0], [100.0, 100.0], [0.0, 100.0], [0.0, 0.0], [100.0, 0.0]]","[[100.0, 0.0], [100.0, 160.0], [0.0, 160.0], [-60.0, 100.0], [-60.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,13,1,2,"[[0.0, 0.0], [0.0, 60.0], [-60.0, 0.0], [0.0, 0.0]]","[[100.0, 100.0], [0.0, 100.0], [0.0, 0.0], [100.0, 0.0], [100.0, 100.0]]","[[100.0, 0.0], [100.0, 160.0], [0.0, 160.0], [-60.0, 100.0], [-60.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,13,1,3,"[[0.0, 0.0], [0.0, 60.0], [-60.0, 0.0], [0.0, 0.0]]","[[0.0, 100.0], [0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [0.0, 100.0]]","[[0.0, 0.0], [0.0, 160.0], [-100.0, 160.0], [-160.0, 100.0], [-160.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,13,2,0,"[[0.0, 60.0], [-60.0, 60.0], [0.0, 0.0], [0.0, 60.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [0.0, 100.0], [0.0, 0.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 160.0], [-60.0, 160.0], [-60.0, 60.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,13,2,1,"[[0.0, 60.0], [-60.0, 60.0], [0.0, 0.0], [0.0, 60.0]]","[[100.0, 0.0], [100.0, 100.0], [0.0, 100.0], [0.0, 0.0], [100.0, 0.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 160.0], [-60.0, 160.0], [-60.0, 60.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,13,2,2,"[[0.0, 60.0], [-60.0, 60.0], [0.0, 0.0], [0.0, 60.0]]","[[100.0, 100.0], [0.0, 100.0], [0.0, 0.0], [100.0, 0.0], [100.0, 100.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 160.0], [-60.0, 160.0], [-60.0, 60.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,13,2,3,"[[0.0, 60.0], [-60.0, 60.0], [0.0, 0.0], [0.0, 60.0]]","[[0.0, 100.0], [0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [0.0, 100.0]]","[[0.0, 0.0], [0.0, 160.0], [-160.0, 160.0], [-160.0, 60.0], [-100.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,13,3,0,"[[0.0, 60.0], [0.0, 0.0], [60.0, 60.0], [0.0, 60.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [0.0, 100.0], [0.0, 0.0]]","[[0.0, 0.0], [100.0, 0.0], [160.0, 60.0], [160.0, 160.0], [0.0, 160.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,13,3,1,"[[0.0, 60.0], [0.0, 0.0], [60.0, 60.0], [0.0, 60.0]]","[[100.0, 0.0], [100.0, 100.0], [0.0, 100.0], [0.0, 0.0], [100.0, 0.0]]","[[0.0, 0.0], [100.0, 0.0], [160.0, 60.0], [160.0, 160.0], [0.0, 160.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,13,3,2,"[[0.0, 60.0], [0.0, 0.0], [60.0, 60.0], [0.0, 60.0]]","[[100.0, 100.0], [0.0, 100.0], [0.0, 0.0], [100.0, 0.0], [100.0, 100.0]]","[[0.0, 0.0], [100.0, 0.0], [160.0, 60.0], [160.0, 160.0], [0.0, 160.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,13,3,3,"[[0.0, 60.0], [0.0, 0.0], [60.0, 60.0], [0.0, 60.0]]","[[0.0, 100.0], [0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [0.0, 100.0]]","[[0.0, 0.0], [60.0, 60.0], [60.0, 160.0], [-100.0, 160.0], [-100.0, 0.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,14,0,0,"[[0.0, 0.0], [60.0, 0.0], [0.0, 60.0], [0.0, 0.0]]","[[0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0]]","[[0.0, 0.0], [140.0, 0.0], [140.0, 80.0], [80.0, 140.0], [0.0, 140.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
1,14,0,1,"[[0.0, 0.0], [60.0, 0.0], [0.0, 60.0], [0.0, 0.0]]","[[80.0, 0.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0]]","[[0.0, 0.0], [140.0, 0.0], [140.0, 80.0], [80.0, 140.0], [0.0, 140.0]]","[1, 1, 1, 1, 1]","[[], [], [], [], []]"
